id,read1,read2,name,output,trim_low_abundance_kmers,dna,protein,ksizes,scaled
C22_B003573_S238,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C22_B003573_S238/C22_B003573_S238_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C22_B003573_S238/C22_B003573_S238_R2_001.fastq.gz,C22_B003573_S238,s3://olgabot-maca/lung_cancer/sourmash_v4/C22_B003573_S238.signature,True,true,true,"21,27,33,51",1000
C22_B003586_S58,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C22_B003586_S58/C22_B003586_S58_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C22_B003586_S58/C22_B003586_S58_R2_001.fastq.gz,C22_B003586_S58,s3://olgabot-maca/lung_cancer/sourmash_v4/C22_B003586_S58.signature,True,true,true,"21,27,33,51",1000
C22_B003588_S106,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C22_B003588_S106/C22_B003588_S106_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C22_B003588_S106/C22_B003588_S106_R2_001.fastq.gz,C22_B003588_S106,s3://olgabot-maca/lung_cancer/sourmash_v4/C22_B003588_S106.signature,True,true,true,"21,27,33,51",1000
C23_B002097_S11,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C23_B002097_S11/C23_B002097_S11_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C23_B002097_S11/C23_B002097_S11_R2_001.fastq.gz,C23_B002097_S11,s3://olgabot-maca/lung_cancer/sourmash_v4/C23_B002097_S11.signature,True,true,true,"21,27,33,51",1000
C23_B003125_S23,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C23_B003125_S23/C23_B003125_S23_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C23_B003125_S23/C23_B003125_S23_R2_001.fastq.gz,C23_B003125_S23,s3://olgabot-maca/lung_cancer/sourmash_v4/C23_B003125_S23.signature,True,true,true,"21,27,33,51",1000
C23_B003511_S275,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C23_B003511_S275/C23_B003511_S275_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C23_B003511_S275/C23_B003511_S275_R2_001.fastq.gz,C23_B003511_S275,s3://olgabot-maca/lung_cancer/sourmash_v4/C23_B003511_S275.signature,True,true,true,"21,27,33,51",1000
C23_B003527_S191,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C23_B003527_S191/C23_B003527_S191_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C23_B003527_S191/C23_B003527_S191_R2_001.fastq.gz,C23_B003527_S191,s3://olgabot-maca/lung_cancer/sourmash_v4/C23_B003527_S191.signature,True,true,true,"21,27,33,51",1000
C23_B003573_S239,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C23_B003573_S239/C23_B003573_S239_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C23_B003573_S239/C23_B003573_S239_R2_001.fastq.gz,C23_B003573_S239,s3://olgabot-maca/lung_cancer/sourmash_v4/C23_B003573_S239.signature,True,true,true,"21,27,33,51",1000
C23_B003586_S59,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C23_B003586_S59/C23_B003586_S59_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C23_B003586_S59/C23_B003586_S59_R2_001.fastq.gz,C23_B003586_S59,s3://olgabot-maca/lung_cancer/sourmash_v4/C23_B003586_S59.signature,True,true,true,"21,27,33,51",1000
C23_B003588_S107,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C23_B003588_S107/C23_B003588_S107_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C23_B003588_S107/C23_B003588_S107_R2_001.fastq.gz,C23_B003588_S107,s3://olgabot-maca/lung_cancer/sourmash_v4/C23_B003588_S107.signature,True,true,true,"21,27,33,51",1000
C2_B000419_S74,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C2_B000419_S74/C2_B000419_S74_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C2_B000419_S74/C2_B000419_S74_R2_001.fastq.gz,C2_B000419_S74,s3://olgabot-maca/lung_cancer/sourmash_v4/C2_B000419_S74.signature,True,true,true,"21,27,33,51",1000
C2_B000420_S122,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C2_B000420_S122/C2_B000420_S122_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C2_B000420_S122/C2_B000420_S122_R2_001.fastq.gz,C2_B000420_S122,s3://olgabot-maca/lung_cancer/sourmash_v4/C2_B000420_S122.signature,True,true,true,"21,27,33,51",1000
C2_B002073_S206,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C2_B002073_S206/C2_B002073_S206_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C2_B002073_S206/C2_B002073_S206_R2_001.fastq.gz,C2_B002073_S206,s3://olgabot-maca/lung_cancer/sourmash_v4/C2_B002073_S206.signature,True,true,true,"21,27,33,51",1000
C2_B002078_S242,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C2_B002078_S242/C2_B002078_S242_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C2_B002078_S242/C2_B002078_S242_R2_001.fastq.gz,C2_B002078_S242,s3://olgabot-maca/lung_cancer/sourmash_v4/C2_B002078_S242.signature,True,true,true,"21,27,33,51",1000
C2_B002095_S158,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C2_B002095_S158/C2_B002095_S158_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C2_B002095_S158/C2_B002095_S158_R2_001.fastq.gz,C2_B002095_S158,s3://olgabot-maca/lung_cancer/sourmash_v4/C2_B002095_S158.signature,True,true,true,"21,27,33,51",1000
C2_B002097_S290,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C2_B002097_S290/C2_B002097_S290_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C2_B002097_S290/C2_B002097_S290_R2_001.fastq.gz,C2_B002097_S290,s3://olgabot-maca/lung_cancer/sourmash_v4/C2_B002097_S290.signature,True,true,true,"21,27,33,51",1000
C2_B003125_S2,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C2_B003125_S2/C2_B003125_S2_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C2_B003125_S2/C2_B003125_S2_R2_001.fastq.gz,C2_B003125_S2,s3://olgabot-maca/lung_cancer/sourmash_v4/C2_B003125_S2.signature,True,true,true,"21,27,33,51",1000
C2_B003511_S254,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C2_B003511_S254/C2_B003511_S254_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C2_B003511_S254/C2_B003511_S254_R2_001.fastq.gz,C2_B003511_S254,s3://olgabot-maca/lung_cancer/sourmash_v4/C2_B003511_S254.signature,True,true,true,"21,27,33,51",1000
C2_B003527_S170,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C2_B003527_S170/C2_B003527_S170_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C2_B003527_S170/C2_B003527_S170_R2_001.fastq.gz,C2_B003527_S170,s3://olgabot-maca/lung_cancer/sourmash_v4/C2_B003527_S170.signature,True,true,true,"21,27,33,51",1000
C2_B003528_S50,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C2_B003528_S50/C2_B003528_S50_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C2_B003528_S50/C2_B003528_S50_R2_001.fastq.gz,C2_B003528_S50,s3://olgabot-maca/lung_cancer/sourmash_v4/C2_B003528_S50.signature,True,true,true,"21,27,33,51",1000
C2_B003570_S134,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C2_B003570_S134/C2_B003570_S134_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C2_B003570_S134/C2_B003570_S134_R2_001.fastq.gz,C2_B003570_S134,s3://olgabot-maca/lung_cancer/sourmash_v4/C2_B003570_S134.signature,True,true,true,"21,27,33,51",1000
C2_B003573_S218,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C2_B003573_S218/C2_B003573_S218_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C2_B003573_S218/C2_B003573_S218_R2_001.fastq.gz,C2_B003573_S218,s3://olgabot-maca/lung_cancer/sourmash_v4/C2_B003573_S218.signature,True,true,true,"21,27,33,51",1000
C2_B003586_S38,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C2_B003586_S38/C2_B003586_S38_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C2_B003586_S38/C2_B003586_S38_R2_001.fastq.gz,C2_B003586_S38,s3://olgabot-maca/lung_cancer/sourmash_v4/C2_B003586_S38.signature,True,true,true,"21,27,33,51",1000
C2_B003588_S86,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C2_B003588_S86/C2_B003588_S86_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C2_B003588_S86/C2_B003588_S86_R2_001.fastq.gz,C2_B003588_S86,s3://olgabot-maca/lung_cancer/sourmash_v4/C2_B003588_S86.signature,True,true,true,"21,27,33,51",1000
C3_B000419_S75,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C3_B000419_S75/C3_B000419_S75_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C3_B000419_S75/C3_B000419_S75_R2_001.fastq.gz,C3_B000419_S75,s3://olgabot-maca/lung_cancer/sourmash_v4/C3_B000419_S75.signature,True,true,true,"21,27,33,51",1000
C3_B000420_S123,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C3_B000420_S123/C3_B000420_S123_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C3_B000420_S123/C3_B000420_S123_R2_001.fastq.gz,C3_B000420_S123,s3://olgabot-maca/lung_cancer/sourmash_v4/C3_B000420_S123.signature,True,true,true,"21,27,33,51",1000
C3_B002073_S207,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C3_B002073_S207/C3_B002073_S207_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C3_B002073_S207/C3_B002073_S207_R2_001.fastq.gz,C3_B002073_S207,s3://olgabot-maca/lung_cancer/sourmash_v4/C3_B002073_S207.signature,True,true,true,"21,27,33,51",1000
C3_B002078_S243,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C3_B002078_S243/C3_B002078_S243_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C3_B002078_S243/C3_B002078_S243_R2_001.fastq.gz,C3_B002078_S243,s3://olgabot-maca/lung_cancer/sourmash_v4/C3_B002078_S243.signature,True,true,true,"21,27,33,51",1000
C3_B002095_S159,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C3_B002095_S159/C3_B002095_S159_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C3_B002095_S159/C3_B002095_S159_R2_001.fastq.gz,C3_B002095_S159,s3://olgabot-maca/lung_cancer/sourmash_v4/C3_B002095_S159.signature,True,true,true,"21,27,33,51",1000
C3_B002097_S291,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C3_B002097_S291/C3_B002097_S291_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C3_B002097_S291/C3_B002097_S291_R2_001.fastq.gz,C3_B002097_S291,s3://olgabot-maca/lung_cancer/sourmash_v4/C3_B002097_S291.signature,True,true,true,"21,27,33,51",1000
C3_B003125_S3,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C3_B003125_S3/C3_B003125_S3_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C3_B003125_S3/C3_B003125_S3_R2_001.fastq.gz,C3_B003125_S3,s3://olgabot-maca/lung_cancer/sourmash_v4/C3_B003125_S3.signature,True,true,true,"21,27,33,51",1000
C3_B003511_S255,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C3_B003511_S255/C3_B003511_S255_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C3_B003511_S255/C3_B003511_S255_R2_001.fastq.gz,C3_B003511_S255,s3://olgabot-maca/lung_cancer/sourmash_v4/C3_B003511_S255.signature,True,true,true,"21,27,33,51",1000
C3_B003527_S171,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C3_B003527_S171/C3_B003527_S171_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C3_B003527_S171/C3_B003527_S171_R2_001.fastq.gz,C3_B003527_S171,s3://olgabot-maca/lung_cancer/sourmash_v4/C3_B003527_S171.signature,True,true,true,"21,27,33,51",1000
C3_B003528_S51,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C3_B003528_S51/C3_B003528_S51_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C3_B003528_S51/C3_B003528_S51_R2_001.fastq.gz,C3_B003528_S51,s3://olgabot-maca/lung_cancer/sourmash_v4/C3_B003528_S51.signature,True,true,true,"21,27,33,51",1000
C3_B003570_S135,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C3_B003570_S135/C3_B003570_S135_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C3_B003570_S135/C3_B003570_S135_R2_001.fastq.gz,C3_B003570_S135,s3://olgabot-maca/lung_cancer/sourmash_v4/C3_B003570_S135.signature,True,true,true,"21,27,33,51",1000
C3_B003573_S219,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C3_B003573_S219/C3_B003573_S219_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C3_B003573_S219/C3_B003573_S219_R2_001.fastq.gz,C3_B003573_S219,s3://olgabot-maca/lung_cancer/sourmash_v4/C3_B003573_S219.signature,True,true,true,"21,27,33,51",1000
C3_B003586_S39,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C3_B003586_S39/C3_B003586_S39_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C3_B003586_S39/C3_B003586_S39_R2_001.fastq.gz,C3_B003586_S39,s3://olgabot-maca/lung_cancer/sourmash_v4/C3_B003586_S39.signature,True,true,true,"21,27,33,51",1000
C3_B003588_S87,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C3_B003588_S87/C3_B003588_S87_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C3_B003588_S87/C3_B003588_S87_R2_001.fastq.gz,C3_B003588_S87,s3://olgabot-maca/lung_cancer/sourmash_v4/C3_B003588_S87.signature,True,true,true,"21,27,33,51",1000
C4_B000419_S76,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C4_B000419_S76/C4_B000419_S76_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C4_B000419_S76/C4_B000419_S76_R2_001.fastq.gz,C4_B000419_S76,s3://olgabot-maca/lung_cancer/sourmash_v4/C4_B000419_S76.signature,True,true,true,"21,27,33,51",1000
C4_B000420_S124,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C4_B000420_S124/C4_B000420_S124_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C4_B000420_S124/C4_B000420_S124_R2_001.fastq.gz,C4_B000420_S124,s3://olgabot-maca/lung_cancer/sourmash_v4/C4_B000420_S124.signature,True,true,true,"21,27,33,51",1000
C4_B002073_S208,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C4_B002073_S208/C4_B002073_S208_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C4_B002073_S208/C4_B002073_S208_R2_001.fastq.gz,C4_B002073_S208,s3://olgabot-maca/lung_cancer/sourmash_v4/C4_B002073_S208.signature,True,true,true,"21,27,33,51",1000
C4_B002078_S244,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C4_B002078_S244/C4_B002078_S244_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C4_B002078_S244/C4_B002078_S244_R2_001.fastq.gz,C4_B002078_S244,s3://olgabot-maca/lung_cancer/sourmash_v4/C4_B002078_S244.signature,True,true,true,"21,27,33,51",1000
C4_B002095_S160,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C4_B002095_S160/C4_B002095_S160_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C4_B002095_S160/C4_B002095_S160_R2_001.fastq.gz,C4_B002095_S160,s3://olgabot-maca/lung_cancer/sourmash_v4/C4_B002095_S160.signature,True,true,true,"21,27,33,51",1000
C4_B002097_S292,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C4_B002097_S292/C4_B002097_S292_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C4_B002097_S292/C4_B002097_S292_R2_001.fastq.gz,C4_B002097_S292,s3://olgabot-maca/lung_cancer/sourmash_v4/C4_B002097_S292.signature,True,true,true,"21,27,33,51",1000
C4_B003125_S4,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C4_B003125_S4/C4_B003125_S4_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C4_B003125_S4/C4_B003125_S4_R2_001.fastq.gz,C4_B003125_S4,s3://olgabot-maca/lung_cancer/sourmash_v4/C4_B003125_S4.signature,True,true,true,"21,27,33,51",1000
C4_B003511_S256,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C4_B003511_S256/C4_B003511_S256_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C4_B003511_S256/C4_B003511_S256_R2_001.fastq.gz,C4_B003511_S256,s3://olgabot-maca/lung_cancer/sourmash_v4/C4_B003511_S256.signature,True,true,true,"21,27,33,51",1000
C4_B003527_S172,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C4_B003527_S172/C4_B003527_S172_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C4_B003527_S172/C4_B003527_S172_R2_001.fastq.gz,C4_B003527_S172,s3://olgabot-maca/lung_cancer/sourmash_v4/C4_B003527_S172.signature,True,true,true,"21,27,33,51",1000
C4_B003528_S52,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C4_B003528_S52/C4_B003528_S52_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C4_B003528_S52/C4_B003528_S52_R2_001.fastq.gz,C4_B003528_S52,s3://olgabot-maca/lung_cancer/sourmash_v4/C4_B003528_S52.signature,True,true,true,"21,27,33,51",1000
C4_B003570_S136,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C4_B003570_S136/C4_B003570_S136_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C4_B003570_S136/C4_B003570_S136_R2_001.fastq.gz,C4_B003570_S136,s3://olgabot-maca/lung_cancer/sourmash_v4/C4_B003570_S136.signature,True,true,true,"21,27,33,51",1000
C4_B003573_S220,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C4_B003573_S220/C4_B003573_S220_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C4_B003573_S220/C4_B003573_S220_R2_001.fastq.gz,C4_B003573_S220,s3://olgabot-maca/lung_cancer/sourmash_v4/C4_B003573_S220.signature,True,true,true,"21,27,33,51",1000
C4_B003586_S40,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C4_B003586_S40/C4_B003586_S40_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C4_B003586_S40/C4_B003586_S40_R2_001.fastq.gz,C4_B003586_S40,s3://olgabot-maca/lung_cancer/sourmash_v4/C4_B003586_S40.signature,True,true,true,"21,27,33,51",1000
C4_B003588_S88,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C4_B003588_S88/C4_B003588_S88_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C4_B003588_S88/C4_B003588_S88_R2_001.fastq.gz,C4_B003588_S88,s3://olgabot-maca/lung_cancer/sourmash_v4/C4_B003588_S88.signature,True,true,true,"21,27,33,51",1000
C5_B000419_S77,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C5_B000419_S77/C5_B000419_S77_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C5_B000419_S77/C5_B000419_S77_R2_001.fastq.gz,C5_B000419_S77,s3://olgabot-maca/lung_cancer/sourmash_v4/C5_B000419_S77.signature,True,true,true,"21,27,33,51",1000
C5_B000420_S125,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C5_B000420_S125/C5_B000420_S125_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C5_B000420_S125/C5_B000420_S125_R2_001.fastq.gz,C5_B000420_S125,s3://olgabot-maca/lung_cancer/sourmash_v4/C5_B000420_S125.signature,True,true,true,"21,27,33,51",1000
C5_B002073_S209,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C5_B002073_S209/C5_B002073_S209_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C5_B002073_S209/C5_B002073_S209_R2_001.fastq.gz,C5_B002073_S209,s3://olgabot-maca/lung_cancer/sourmash_v4/C5_B002073_S209.signature,True,true,true,"21,27,33,51",1000
C5_B002078_S245,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C5_B002078_S245/C5_B002078_S245_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C5_B002078_S245/C5_B002078_S245_R2_001.fastq.gz,C5_B002078_S245,s3://olgabot-maca/lung_cancer/sourmash_v4/C5_B002078_S245.signature,True,true,true,"21,27,33,51",1000
C5_B002095_S161,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C5_B002095_S161/C5_B002095_S161_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C5_B002095_S161/C5_B002095_S161_R2_001.fastq.gz,C5_B002095_S161,s3://olgabot-maca/lung_cancer/sourmash_v4/C5_B002095_S161.signature,True,true,true,"21,27,33,51",1000
C5_B002097_S293,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C5_B002097_S293/C5_B002097_S293_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C5_B002097_S293/C5_B002097_S293_R2_001.fastq.gz,C5_B002097_S293,s3://olgabot-maca/lung_cancer/sourmash_v4/C5_B002097_S293.signature,True,true,true,"21,27,33,51",1000
C5_B003125_S5,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C5_B003125_S5/C5_B003125_S5_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C5_B003125_S5/C5_B003125_S5_R2_001.fastq.gz,C5_B003125_S5,s3://olgabot-maca/lung_cancer/sourmash_v4/C5_B003125_S5.signature,True,true,true,"21,27,33,51",1000
C5_B003511_S257,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C5_B003511_S257/C5_B003511_S257_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/C5_B003511_S257/C5_B003511_S257_R2_001.fastq.gz,C5_B003511_S257,s3://olgabot-maca/lung_cancer/sourmash_v4/C5_B003511_S257.signature,True,true,true,"21,27,33,51",1000
