,ignore_abundance,signature,id,sequence_to_compare,ksize,database,database_name,output
1743,True,s3://olgabot-maca/lung_cancer/sourmash_v4/F20_B003570_S224.signature,F20_B003570_S224_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/F20_B003570_S224_ignore-abundance=True.csv
1744,True,s3://olgabot-maca/lung_cancer/sourmash_v4/F20_B003573_S8.signature,F20_B003573_S8_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/F20_B003573_S8_ignore-abundance=True.csv
1745,True,s3://olgabot-maca/lung_cancer/sourmash_v4/F20_B003586_S128.signature,F20_B003586_S128_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/F20_B003586_S128_ignore-abundance=True.csv
1746,True,s3://olgabot-maca/lung_cancer/sourmash_v4/F20_B003588_S176.signature,F20_B003588_S176_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/F20_B003588_S176_ignore-abundance=True.csv
1747,True,s3://olgabot-maca/lung_cancer/sourmash_v4/F21_B000419_S165.signature,F21_B000419_S165_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/F21_B000419_S165_ignore-abundance=True.csv
1748,True,s3://olgabot-maca/lung_cancer/sourmash_v4/F21_B000420_S213.signature,F21_B000420_S213_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/F21_B000420_S213_ignore-abundance=True.csv
1749,True,s3://olgabot-maca/lung_cancer/sourmash_v4/F21_B002073_S297.signature,F21_B002073_S297_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/F21_B002073_S297_ignore-abundance=True.csv
1750,True,s3://olgabot-maca/lung_cancer/sourmash_v4/F21_B002078_S33.signature,F21_B002078_S33_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/F21_B002078_S33_ignore-abundance=True.csv
1751,True,s3://olgabot-maca/lung_cancer/sourmash_v4/F21_B002095_S249.signature,F21_B002095_S249_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/F21_B002095_S249_ignore-abundance=True.csv
1752,True,s3://olgabot-maca/lung_cancer/sourmash_v4/F21_B002097_S81.signature,F21_B002097_S81_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/F21_B002097_S81_ignore-abundance=True.csv
1753,True,s3://olgabot-maca/lung_cancer/sourmash_v4/F21_B003125_S93.signature,F21_B003125_S93_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/F21_B003125_S93_ignore-abundance=True.csv
1754,True,s3://olgabot-maca/lung_cancer/sourmash_v4/F21_B003511_S45.signature,F21_B003511_S45_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/F21_B003511_S45_ignore-abundance=True.csv
1755,True,s3://olgabot-maca/lung_cancer/sourmash_v4/F21_B003527_S261.signature,F21_B003527_S261_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/F21_B003527_S261_ignore-abundance=True.csv
1756,True,s3://olgabot-maca/lung_cancer/sourmash_v4/F21_B003528_S141.signature,F21_B003528_S141_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/F21_B003528_S141_ignore-abundance=True.csv
1757,True,s3://olgabot-maca/lung_cancer/sourmash_v4/F21_B003570_S225.signature,F21_B003570_S225_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/F21_B003570_S225_ignore-abundance=True.csv
1758,True,s3://olgabot-maca/lung_cancer/sourmash_v4/F21_B003573_S9.signature,F21_B003573_S9_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/F21_B003573_S9_ignore-abundance=True.csv
1759,True,s3://olgabot-maca/lung_cancer/sourmash_v4/F21_B003586_S129.signature,F21_B003586_S129_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/F21_B003586_S129_ignore-abundance=True.csv
1760,True,s3://olgabot-maca/lung_cancer/sourmash_v4/F21_B003588_S177.signature,F21_B003588_S177_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/F21_B003588_S177_ignore-abundance=True.csv
1761,True,s3://olgabot-maca/lung_cancer/sourmash_v4/F22_B000419_S166.signature,F22_B000419_S166_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/F22_B000419_S166_ignore-abundance=True.csv
1762,True,s3://olgabot-maca/lung_cancer/sourmash_v4/F22_B000420_S214.signature,F22_B000420_S214_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/F22_B000420_S214_ignore-abundance=True.csv
1763,True,s3://olgabot-maca/lung_cancer/sourmash_v4/F22_B002073_S298.signature,F22_B002073_S298_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/F22_B002073_S298_ignore-abundance=True.csv
1764,True,s3://olgabot-maca/lung_cancer/sourmash_v4/F22_B002078_S34.signature,F22_B002078_S34_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/F22_B002078_S34_ignore-abundance=True.csv
1765,True,s3://olgabot-maca/lung_cancer/sourmash_v4/F22_B002095_S250.signature,F22_B002095_S250_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/F22_B002095_S250_ignore-abundance=True.csv
1766,True,s3://olgabot-maca/lung_cancer/sourmash_v4/F22_B002097_S82.signature,F22_B002097_S82_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/F22_B002097_S82_ignore-abundance=True.csv
1767,True,s3://olgabot-maca/lung_cancer/sourmash_v4/F22_B003125_S94.signature,F22_B003125_S94_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/F22_B003125_S94_ignore-abundance=True.csv
1768,True,s3://olgabot-maca/lung_cancer/sourmash_v4/F22_B003511_S46.signature,F22_B003511_S46_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/F22_B003511_S46_ignore-abundance=True.csv
1769,True,s3://olgabot-maca/lung_cancer/sourmash_v4/F22_B003527_S262.signature,F22_B003527_S262_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/F22_B003527_S262_ignore-abundance=True.csv
1770,True,s3://olgabot-maca/lung_cancer/sourmash_v4/F22_B003528_S142.signature,F22_B003528_S142_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/F22_B003528_S142_ignore-abundance=True.csv
1771,True,s3://olgabot-maca/lung_cancer/sourmash_v4/F22_B003570_S226.signature,F22_B003570_S226_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/F22_B003570_S226_ignore-abundance=True.csv
1772,True,s3://olgabot-maca/lung_cancer/sourmash_v4/F22_B003573_S10.signature,F22_B003573_S10_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/F22_B003573_S10_ignore-abundance=True.csv
1773,True,s3://olgabot-maca/lung_cancer/sourmash_v4/F22_B003586_S130.signature,F22_B003586_S130_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/F22_B003586_S130_ignore-abundance=True.csv
1774,True,s3://olgabot-maca/lung_cancer/sourmash_v4/F22_B003588_S178.signature,F22_B003588_S178_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/F22_B003588_S178_ignore-abundance=True.csv
1775,True,s3://olgabot-maca/lung_cancer/sourmash_v4/F23_B000419_S167.signature,F23_B000419_S167_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/F23_B000419_S167_ignore-abundance=True.csv
1776,True,s3://olgabot-maca/lung_cancer/sourmash_v4/F23_B003125_S95.signature,F23_B003125_S95_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/F23_B003125_S95_ignore-abundance=True.csv
1777,True,s3://olgabot-maca/lung_cancer/sourmash_v4/F23_B003511_S47.signature,F23_B003511_S47_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/F23_B003511_S47_ignore-abundance=True.csv
1778,True,s3://olgabot-maca/lung_cancer/sourmash_v4/F23_B003527_S263.signature,F23_B003527_S263_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/F23_B003527_S263_ignore-abundance=True.csv
1779,True,s3://olgabot-maca/lung_cancer/sourmash_v4/F23_B003573_S11.signature,F23_B003573_S11_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/F23_B003573_S11_ignore-abundance=True.csv
1780,True,s3://olgabot-maca/lung_cancer/sourmash_v4/F23_B003586_S131.signature,F23_B003586_S131_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/F23_B003586_S131_ignore-abundance=True.csv
1781,True,s3://olgabot-maca/lung_cancer/sourmash_v4/F23_B003588_S179.signature,F23_B003588_S179_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/F23_B003588_S179_ignore-abundance=True.csv
1782,True,s3://olgabot-maca/lung_cancer/sourmash_v4/F2_B000419_S146.signature,F2_B000419_S146_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/F2_B000419_S146_ignore-abundance=True.csv
1783,True,s3://olgabot-maca/lung_cancer/sourmash_v4/F2_B000420_S194.signature,F2_B000420_S194_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/F2_B000420_S194_ignore-abundance=True.csv
1784,True,s3://olgabot-maca/lung_cancer/sourmash_v4/F2_B002073_S278.signature,F2_B002073_S278_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/F2_B002073_S278_ignore-abundance=True.csv
1785,True,s3://olgabot-maca/lung_cancer/sourmash_v4/F2_B002078_S14.signature,F2_B002078_S14_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/F2_B002078_S14_ignore-abundance=True.csv
1786,True,s3://olgabot-maca/lung_cancer/sourmash_v4/F2_B002095_S230.signature,F2_B002095_S230_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/F2_B002095_S230_ignore-abundance=True.csv
1787,True,s3://olgabot-maca/lung_cancer/sourmash_v4/F2_B002097_S62.signature,F2_B002097_S62_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/F2_B002097_S62_ignore-abundance=True.csv
1788,True,s3://olgabot-maca/lung_cancer/sourmash_v4/F2_B003125_S74.signature,F2_B003125_S74_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/F2_B003125_S74_ignore-abundance=True.csv
1789,True,s3://olgabot-maca/lung_cancer/sourmash_v4/F2_B003511_S26.signature,F2_B003511_S26_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/F2_B003511_S26_ignore-abundance=True.csv
1790,True,s3://olgabot-maca/lung_cancer/sourmash_v4/F2_B003527_S242.signature,F2_B003527_S242_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/F2_B003527_S242_ignore-abundance=True.csv
1791,True,s3://olgabot-maca/lung_cancer/sourmash_v4/F2_B003528_S122.signature,F2_B003528_S122_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/F2_B003528_S122_ignore-abundance=True.csv
1792,True,s3://olgabot-maca/lung_cancer/sourmash_v4/F2_B003570_S206.signature,F2_B003570_S206_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/F2_B003570_S206_ignore-abundance=True.csv
1793,True,s3://olgabot-maca/lung_cancer/sourmash_v4/F2_B003573_S290.signature,F2_B003573_S290_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/F2_B003573_S290_ignore-abundance=True.csv
1794,True,s3://olgabot-maca/lung_cancer/sourmash_v4/F2_B003586_S110.signature,F2_B003586_S110_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/F2_B003586_S110_ignore-abundance=True.csv
1795,True,s3://olgabot-maca/lung_cancer/sourmash_v4/F2_B003588_S158.signature,F2_B003588_S158_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/F2_B003588_S158_ignore-abundance=True.csv
1796,True,s3://olgabot-maca/lung_cancer/sourmash_v4/F3_B000419_S147.signature,F3_B000419_S147_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/F3_B000419_S147_ignore-abundance=True.csv
